id_item,id_pedido,id_produto,quantidade,valor_unitario
3138,1217,92,5,825.86
3139,1218,60,3,928.28
3140,1218,74,1,1676.58
3141,1219,80,4,1740.51
3142,1219,64,5,836.83
3143,1219,56,1,1600.63
3144,1219,22,1,1402.47
3145,1220,72,1,541.67
3146,1220,45,4,240.68
3147,1220,91,2,40.54
3148,1220,9,3,470.64
3149,1221,93,3,158.91
3150,1222,94,1,683.74
3151,1222,92,5,825.86
3152,1222,63,4,1022.66
3153,1223,51,2,1254.56
3154,1223,85,4,778.3
3155,1224,69,3,1729.41
3156,1224,43,2,83.03
3157,1224,73,5,572.85
3158,1225,19,5,1500.43
3159,1225,88,5,670.67
3160,1225,41,1,583.55
3161,1225,79,1,760.65
3162,1226,76,1,1731.87
3163,1226,100,1,1238.74
3164,1226,79,1,760.65
3165,1227,94,2,683.74
3166,1227,94,2,683.74
3167,1227,32,5,946.3
3168,1227,100,2,1238.74
3169,1228,4,4,1324.25
3170,1228,94,1,683.74
3171,1229,12,1,1848.58
3172,1229,52,5,415.08
3173,1229,90,4,208.43
3174,1230,49,4,383.29
3175,1230,18,3,1587.33
3176,1230,24,1,881.14
3177,1230,40,3,829.17
3178,1231,91,4,40.54
3179,1231,33,4,1832.98
3180,1232,24,3,881.14
3181,1233,26,2,1471.72
3182,1233,45,1,240.68
3183,1233,44,4,635.89
3184,1233,97,1,766.22
3185,1234,3,5,1254.77
3186,1234,8,5,945.13
3187,1234,8,3,945.13
3188,1235,22,1,1402.47
3189,1236,1,3,129.86
3190,1237,40,1,829.17
3191,1237,73,5,572.85
3192,1237,48,1,929.33
3193,1237,23,2,1005.94
3194,1238,24,5,881.14
3195,1238,28,3,465.56
3196,1238,13,2,1325.75
3197,1238,77,3,1081.78
3198,1239,57,2,628.39
3199,1239,65,2,1960.69
3200,1240,4,5,1324.25
3201,1240,5,5,487.33
3202,1240,16,3,1817.74
3203,1240,38,1,648.91
3204,1241,88,2,670.67
3205,1241,76,5,1731.87
3206,1241,22,1,1402.47
3207,1242,25,5,89.32
3208,1242,20,5,1843.17
3209,1242,44,4,635.89
3210,1242,85,5,778.3
3211,1243,58,1,1108.98
3212,1243,86,5,995.7
3213,1243,9,3,470.64
3214,1243,32,3,946.3
3215,1244,31,4,1156.73
3216,1244,25,4,89.32
3217,1245,46,1,1731.17
3218,1246,85,5,778.3
3219,1246,13,5,1325.75
3220,1246,12,3,1848.58
3221,1246,68,5,1021.4
3222,1247,97,5,766.22
3223,1247,83,2,96.86
3224,1247,37,3,702.44
3225,1247,18,4,1587.33
3226,1248,38,4,648.91
3227,1248,52,4,415.08
3228,1249,11,4,151.65
3229,1249,4,4,1324.25
3230,1249,14,3,856.03
3231,1249,72,4,541.67
3232,1250,40,4,829.17
3233,1250,99,3,1746.04
3234,1250,99,1,1746.04
3235,1250,68,1,1021.4
3236,1251,12,3,1848.58
3237,1251,76,5,1731.87
3238,1252,83,3,96.86
3239,1252,95,1,1303.17
3240,1253,7,3,822.95
3241,1254,25,3,89.32
3242,1254,69,1,1729.41
3243,1254,88,4,670.67
3244,1254,95,5,1303.17
3245,1255,66,3,919.01
3246,1255,88,1,670.67
3247,1256,13,4,1325.75
3248,1256,24,2,881.14
3249,1257,10,2,1408.95
3250,1257,64,2,836.83
3251,1257,74,5,1676.58
3252,1258,6,4,159.38
3253,1259,89,1,1749.64
3254,1259,38,1,648.91
3255,1260,85,3,778.3
3256,1260,23,4,1005.94
3257,1261,48,4,929.33
3258,1261,6,2,159.38
3259,1262,77,2,1081.78
3260,1262,80,3,1740.51
3261,1263,88,5,670.67
3262,1263,91,3,40.54
3263,1263,27,3,508.23
3264,1263,53,1,270.72
3265,1264,53,4,270.72
3266,1264,36,2,1938.42
3267,1264,100,4,1238.74
3268,1264,33,5,1832.98
3269,1265,81,4,1147.88
3270,1266,90,4,208.43
3271,1267,85,2,778.3
3272,1267,10,1,1408.95
3273,1268,21,4,257.46
3274,1269,24,5,881.14
3275,1270,22,3,1402.47
3276,1270,88,4,670.67
3277,1270,37,5,702.44
3278,1271,37,5,702.44
3279,1271,34,1,1993.92
3280,1271,98,1,1257.33
3281,1272,26,1,1471.72
3282,1272,72,4,541.67
3283,1272,26,2,1471.72
3284,1272,67,1,773.34
3285,1273,62,1,1001.77
3286,1273,15,2,457.37
3287,1273,5,4,487.33
3288,1273,24,1,881.14
3289,1274,31,4,1156.73
3290,1275,57,2,628.39
3291,1275,57,5,628.39
3292,1275,99,1,1746.04
3293,1276,99,2,1746.04
3294,1276,93,3,158.91
3295,1277,73,1,572.85
3296,1278,44,3,635.89
3297,1278,23,3,1005.94
3298,1279,26,1,1471.72
3299,1279,51,4,1254.56
3300,1279,20,3,1843.17
3301,1279,65,1,1960.69
3302,1280,24,2,881.14
3303,1280,43,4,83.03
3304,1281,57,1,628.39
3305,1282,78,5,671.56
3306,1282,37,5,702.44
3307,1283,19,5,1500.43
3308,1283,41,1,583.55
3309,1284,88,1,670.67
3310,1285,67,5,773.34
3311,1285,3,5,1254.77
3312,1285,93,2,158.91
3313,1285,93,3,158.91
3314,1286,5,2,487.33
3315,1286,14,2,856.03
3316,1286,1,4,129.86
3317,1287,73,1,572.85
3318,1288,99,5,1746.04
3319,1288,16,2,1817.74
3320,1288,98,1,1257.33
3321,1288,73,5,572.85
3322,1289,3,4,1254.77
3323,1290,37,5,702.44
3324,1290,50,4,1249.04
3325,1290,96,2,1706.16
3326,1290,88,4,670.67
3327,1291,45,4,240.68
3328,1291,62,2,1001.77
3329,1291,59,5,457.15
3330,1292,29,2,1178.37
3331,1292,37,2,702.44
3332,1292,50,3,1249.04
3333,1293,48,1,929.33
3334,1293,56,3,1600.63
3335,1294,6,4,159.38
3336,1294,53,5,270.72
3337,1295,52,2,415.08
3338,1295,81,3,1147.88
3339,1296,52,4,415.08
3340,1296,54,4,881.85
3341,1297,57,4,628.39
3342,1297,60,3,928.28
3343,1297,44,3,635.89
3344,1297,86,4,995.7
3345,1298,93,5,158.91
3346,1298,27,2,508.23
3347,1299,92,2,825.86
3348,1299,73,2,572.85
3349,1300,60,5,928.28
3350,1300,98,4,1257.33
3351,1300,48,3,929.33
3352,1301,51,2,1254.56
3353,1301,61,1,1298.94
3354,1302,39,5,1716.89
3355,1302,53,1,270.72
3356,1302,26,2,1471.72
3357,1302,44,5,635.89
3358,1303,85,4,778.3
3359,1303,67,4,773.34
3360,1304,57,1,628.39
3361,1304,89,2,1749.64
3362,1305,73,2,572.85
3363,1305,35,5,1273.22
3364,1305,99,2,1746.04
3365,1305,83,4,96.86
3366,1306,20,4,1843.17
3367,1306,41,4,583.55
3368,1307,95,2,1303.17
3369,1307,98,4,1257.33
3370,1308,79,5,760.65
3371,1308,68,1,1021.4
3372,1308,87,1,261.23
3373,1309,11,1,151.65
3374,1310,7,3,822.95
3375,1311,41,3,583.55
3376,1312,96,2,1706.16
3377,1312,28,3,465.56
3378,1313,47,5,1318.74
3379,1314,75,4,1997.82
3380,1314,61,3,1298.94
3381,1314,91,2,40.54
3382,1315,39,1,1716.89
3383,1315,72,2,541.67
3384,1315,20,2,1843.17
3385,1316,16,5,1817.74
3386,1316,80,4,1740.51
3387,1316,21,5,257.46
3388,1316,71,4,686.35
3389,1317,89,2,1749.64
3390,1317,15,2,457.37
3391,1317,57,1,628.39
3392,1318,18,4,1587.33
3393,1319,49,4,383.29
3394,1319,22,1,1402.47
3395,1319,76,3,1731.87
3396,1319,57,5,628.39
3397,1320,58,1,1108.98
3398,1320,63,5,1022.66
3399,1321,44,1,635.89
3400,1321,48,1,929.33
3401,1321,23,2,1005.94
3402,1322,87,4,261.23
3403,1322,20,1,1843.17
3404,1322,86,2,995.7
3405,1323,38,1,648.91
3406,1323,46,5,1731.17
3407,1323,64,1,836.83
3408,1324,22,3,1402.47
3409,1324,33,2,1832.98
3410,1324,66,3,919.01
3411,1324,67,1,773.34
3412,1325,41,2,583.55
3413,1325,7,2,822.95
3414,1325,90,3,208.43
3415,1325,34,4,1993.92
3416,1326,44,1,635.89
3417,1326,35,4,1273.22
3418,1326,85,1,778.3
3419,1326,43,5,83.03
3420,1327,17,5,152.11
3421,1328,95,5,1303.17
3422,1329,39,4,1716.89
3423,1330,61,4,1298.94
3424,1330,50,1,1249.04
3425,1331,90,4,208.43
3426,1331,43,3,83.03
3427,1331,66,4,919.01
3428,1332,91,3,40.54
3429,1332,17,3,152.11
3430,1332,93,3,158.91
3431,1332,71,2,686.35
3432,1333,37,3,702.44
3433,1333,11,4,151.65
3434,1333,86,1,995.7
3435,1333,86,3,995.7
3436,1334,3,2,1254.77
3437,1335,32,1,946.3
3438,1336,48,1,929.33
3439,1336,20,5,1843.17
3440,1337,100,1,1238.74
3441,1337,10,1,1408.95
3442,1338,95,3,1303.17
3443,1339,20,5,1843.17
3444,1340,81,3,1147.88
3445,1340,86,1,995.7
3446,1340,79,1,760.65
3447,1340,8,2,945.13
3448,1341,96,1,1706.16
3449,1341,24,1,881.14
3450,1342,1,4,129.86
3451,1343,27,1,508.23
3452,1343,92,1,825.86
3453,1344,42,5,1629.0
3454,1344,25,4,89.32
3455,1344,26,4,1471.72
3456,1344,78,2,671.56
3457,1345,37,5,702.44
3458,1345,8,4,945.13
3459,1345,24,5,881.14
3460,1345,1,1,129.86
3461,1346,26,3,1471.72
3462,1346,19,5,1500.43
3463,1347,90,1,208.43
3464,1347,90,1,208.43
3465,1348,24,3,881.14
3466,1348,97,2,766.22
3467,1349,51,5,1254.56
3468,1349,38,5,648.91
3469,1350,65,3,1960.69
3470,1350,28,4,465.56
3471,1350,33,3,1832.98
3472,1350,95,2,1303.17
3473,1351,84,3,1413.4
3474,1352,97,2,766.22
3475,1352,9,1,470.64
3476,1352,9,4,470.64
3477,1353,94,1,683.74
3478,1353,80,4,1740.51
3479,1353,11,4,151.65
3480,1354,96,1,1706.16
3481,1355,76,3,1731.87
3482,1355,90,5,208.43
3483,1355,87,1,261.23
3484,1356,94,3,683.74
3485,1356,58,3,1108.98
3486,1356,96,4,1706.16
3487,1357,64,3,836.83
3488,1357,98,4,1257.33
3489,1357,41,5,583.55
3490,1358,30,5,1999.15
3491,1358,22,1,1402.47
3492,1359,53,4,270.72
3493,1359,60,3,928.28
3494,1359,52,4,415.08
3495,1360,58,2,1108.98
3496,1360,19,4,1500.43
3497,1360,54,1,881.85
3498,1360,18,3,1587.33
3499,1361,81,2,1147.88
3500,1361,52,3,415.08
3501,1361,2,4,1895.7
3502,1361,85,2,778.3
3503,1362,76,2,1731.87
3504,1362,28,1,465.56
3505,1363,51,4,1254.56
3506,1364,35,3,1273.22
3507,1364,26,1,1471.72
3508,1365,51,2,1254.56
3509,1365,39,5,1716.89
3510,1365,36,2,1938.42
3511,1365,25,4,89.32
3512,1366,56,4,1600.63
3513,1366,21,4,257.46
3514,1366,86,1,995.7
3515,1366,46,1,1731.17
3516,1367,42,4,1629.0
3517,1368,19,2,1500.43
3518,1368,67,4,773.34
3519,1368,28,4,465.56
3520,1369,2,3,1895.7
3521,1369,81,2,1147.88
3522,1369,44,3,635.89
3523,1369,88,5,670.67
3524,1370,79,1,760.65
3525,1370,77,2,1081.78
3526,1370,68,3,1021.4
3527,1370,44,3,635.89
3528,1371,48,5,929.33
3529,1371,61,1,1298.94
3530,1372,58,3,1108.98
3531,1373,32,2,946.3
3532,1373,42,2,1629.0
3533,1373,41,4,583.55
3534,1373,36,5,1938.42
3535,1374,74,3,1676.58
3536,1374,90,2,208.43
3537,1374,17,3,152.11
3538,1375,91,5,40.54
3539,1375,79,2,760.65
3540,1376,63,5,1022.66
3541,1376,61,1,1298.94
3542,1377,66,1,919.01
3543,1377,50,2,1249.04
3544,1377,80,3,1740.51
3545,1378,68,4,1021.4
3546,1379,78,3,671.56
3547,1379,9,4,470.64
3548,1379,50,2,1249.04
3549,1379,99,3,1746.04
3550,1380,47,1,1318.74
3551,1380,61,2,1298.94
3552,1381,82,1,1713.47
3553,1381,42,3,1629.0
3554,1382,72,2,541.67
3555,1382,35,3,1273.22
3556,1382,63,3,1022.66
3557,1382,78,5,671.56
3558,1383,83,2,96.86
3559,1383,77,5,1081.78
3560,1384,38,1,648.91
3561,1385,68,5,1021.4
3562,1385,37,2,702.44
3563,1386,55,1,251.64
3564,1386,39,3,1716.89
3565,1386,27,2,508.23
3566,1386,38,1,648.91
3567,1387,84,4,1413.4
3568,1388,48,4,929.33
3569,1389,58,4,1108.98
3570,1389,72,2,541.67
3571,1390,98,3,1257.33
3572,1390,14,3,856.03
3573,1390,59,3,457.15
3574,1390,26,5,1471.72
3575,1391,37,2,702.44
3576,1391,76,2,1731.87
3577,1391,42,1,1629.0
3578,1391,16,1,1817.74
3579,1392,71,4,686.35
3580,1392,48,2,929.33
3581,1392,41,4,583.55
3582,1393,81,4,1147.88
3583,1394,51,2,1254.56
3584,1394,42,5,1629.0
3585,1394,98,1,1257.33
3586,1395,42,5,1629.0
3587,1395,97,5,766.22
3588,1395,6,5,159.38
3589,1396,93,2,158.91
3590,1397,9,1,470.64
3591,1397,18,2,1587.33
3592,1397,14,5,856.03
3593,1397,21,2,257.46
3594,1398,97,3,766.22
3595,1399,44,1,635.89
3596,1399,53,3,270.72
3597,1399,97,1,766.22
3598,1400,52,5,415.08
3599,1400,8,5,945.13
3600,1400,54,4,881.85
3601,1400,89,2,1749.64
3602,1401,27,4,508.23
3603,1402,15,3,457.37
3604,1402,30,2,1999.15
3605,1403,83,5,96.86
3606,1404,7,2,822.95
3607,1405,6,1,159.38
3608,1405,29,2,1178.37
3609,1405,20,2,1843.17
3610,1405,65,3,1960.69
3611,1406,50,4,1249.04
3612,1406,3,5,1254.77
3613,1406,98,3,1257.33
3614,1407,4,4,1324.25
3615,1407,71,1,686.35
3616,1407,6,2,159.38
3617,1407,76,1,1731.87
3618,1408,30,5,1999.15
3619,1408,63,1,1022.66
3620,1409,90,1,208.43
3621,1409,75,3,1997.82
3622,1409,66,2,919.01
3623,1410,28,2,465.56
3624,1410,69,1,1729.41
3625,1410,81,5,1147.88
3626,1410,37,3,702.44
3627,1411,66,4,919.01
3628,1411,21,2,257.46
3629,1411,97,5,766.22
3630,1412,43,2,83.03
3631,1412,42,3,1629.0
3632,1412,51,1,1254.56
3633,1413,58,1,1108.98
3634,1413,58,5,1108.98
3635,1413,84,5,1413.4
3636,1414,27,2,508.23
3637,1414,15,1,457.37
3638,1414,50,1,1249.04
3639,1414,96,2,1706.16
3640,1415,98,5,1257.33
3641,1415,95,3,1303.17
3642,1416,76,3,1731.87
3643,1416,47,4,1318.74
3644,1417,83,2,96.86
3645,1418,28,5,465.56
3646,1418,4,3,1324.25
3647,1418,2,2,1895.7
3648,1419,43,2,83.03
3649,1419,64,4,836.83
3650,1420,59,4,457.15
3651,1420,78,2,671.56
3652,1420,63,4,1022.66
3653,1421,86,2,995.7
3654,1421,10,5,1408.95
3655,1421,14,1,856.03
3656,1422,80,1,1740.51
3657,1423,36,1,1938.42
3658,1424,57,4,628.39
3659,1424,94,5,683.74
3660,1424,21,1,257.46
3661,1425,48,2,929.33
3662,1426,55,3,251.64
3663,1426,10,3,1408.95
3664,1427,84,1,1413.4
3665,1427,39,1,1716.89
3666,1427,16,3,1817.74
3667,1427,19,3,1500.43
3668,1428,27,1,508.23
3669,1428,82,1,1713.47
3670,1428,61,2,1298.94
3671,1428,2,1,1895.7
3672,1429,93,2,158.91
3673,1430,75,5,1997.82
3674,1430,35,3,1273.22
3675,1430,3,5,1254.77
3676,1430,62,1,1001.77
3677,1431,28,1,465.56
3678,1431,51,4,1254.56
3679,1432,5,4,487.33
3680,1433,60,4,928.28
3681,1433,23,1,1005.94
3682,1433,74,1,1676.58
3683,1433,85,1,778.3
3684,1434,91,3,40.54
3685,1434,93,4,158.91
3686,1434,26,3,1471.72
3687,1435,86,3,995.7
3688,1436,31,4,1156.73
3689,1436,1,1,129.86
3690,1437,72,4,541.67
3691,1437,30,1,1999.15
3692,1437,37,3,702.44
3693,1437,12,5,1848.58
3694,1438,59,4,457.15
3695,1438,70,2,1547.62
3696,1438,48,3,929.33
3697,1439,42,3,1629.0
3698,1439,53,2,270.72
3699,1440,48,4,929.33
3700,1440,45,3,240.68
3701,1440,19,4,1500.43
3702,1440,87,5,261.23
3703,1441,47,4,1318.74
3704,1441,12,5,1848.58
3705,1441,33,2,1832.98
3706,1441,43,3,83.03
3707,1442,58,5,1108.98
3708,1442,88,2,670.67
3709,1442,6,3,159.38
3710,1442,65,2,1960.69
3711,1443,70,2,1547.62
3712,1443,74,2,1676.58
3713,1443,27,4,508.23
3714,1444,54,1,881.85
3715,1445,67,1,773.34
3716,1446,33,5,1832.98
3717,1447,95,2,1303.17
3718,1447,88,3,670.67
3719,1448,15,3,457.37
3720,1448,94,3,683.74
3721,1448,71,4,686.35
3722,1448,67,4,773.34
3723,1449,74,3,1676.58
3724,1449,96,4,1706.16
3725,1450,29,4,1178.37
3726,1451,89,2,1749.64
3727,1451,92,1,825.86
3728,1452,64,2,836.83
3729,1453,89,3,1749.64
3730,1454,97,4,766.22
3731,1454,39,2,1716.89
3732,1455,25,1,89.32
3733,1456,4,3,1324.25
3734,1457,27,2,508.23
3735,1458,9,3,470.64
3736,1459,16,4,1817.74
3737,1459,46,4,1731.17
3738,1459,2,5,1895.7
3739,1459,39,3,1716.89
3740,1460,48,2,929.33
3741,1460,39,4,1716.89
3742,1460,80,5,1740.51
3743,1460,62,5,1001.77
3744,1461,87,4,261.23
3745,1462,64,3,836.83
3746,1463,4,3,1324.25
3747,1463,90,4,208.43
3748,1463,50,5,1249.04
3749,1464,55,5,251.64
3750,1465,88,4,670.67
3751,1465,4,4,1324.25
3752,1465,5,4,487.33
3753,1466,61,3,1298.94
3754,1467,11,2,151.65
3755,1468,59,4,457.15
3756,1469,31,5,1156.73
3757,1469,61,1,1298.94
3758,1469,42,3,1629.0
3759,1470,28,5,465.56
3760,1470,53,1,270.72
3761,1470,2,2,1895.7
3762,1470,76,1,1731.87
3763,1471,9,5,470.64
3764,1471,24,4,881.14
3765,1471,36,5,1938.42
3766,1471,50,5,1249.04
3767,1472,33,5,1832.98
3768,1473,90,5,208.43
3769,1474,23,4,1005.94
3770,1474,38,2,648.91
3771,1474,6,3,159.38
3772,1474,77,3,1081.78
3773,1475,15,2,457.37
3774,1475,10,2,1408.95
3775,1475,62,4,1001.77
3776,1475,32,1,946.3
3777,1476,100,2,1238.74
3778,1476,99,4,1746.04
3779,1476,6,3,159.38
3780,1476,24,2,881.14
3781,1477,88,5,670.67
3782,1477,64,2,836.83
3783,1477,92,4,825.86
3784,1478,13,2,1325.75
3785,1479,17,5,152.11
3786,1479,73,1,572.85
3787,1480,64,3,836.83
3788,1480,90,4,208.43
3789,1480,3,5,1254.77
3790,1480,89,3,1749.64
3791,1481,54,4,881.85
3792,1482,36,4,1938.42
3793,1483,9,1,470.64
3794,1483,12,3,1848.58
3795,1483,86,3,995.7
3796,1483,61,4,1298.94
3797,1484,18,1,1587.33
3798,1484,4,2,1324.25
3799,1485,74,2,1676.58
3800,1486,58,5,1108.98
3801,1486,48,5,929.33
3802,1487,62,1,1001.77
3803,1487,85,2,778.3
3804,1487,75,4,1997.82
3805,1488,72,1,541.67
3806,1489,26,2,1471.72
3807,1489,39,2,1716.89
3808,1490,2,3,1895.7
3809,1490,8,5,945.13
3810,1490,2,1,1895.7
3811,1490,68,3,1021.4
3812,1491,39,2,1716.89
3813,1492,32,4,946.3
3814,1492,28,2,465.56
3815,1492,85,4,778.3
3816,1493,62,2,1001.77
3817,1493,13,2,1325.75
3818,1493,50,5,1249.04
3819,1493,82,5,1713.47
3820,1494,19,2,1500.43
3821,1495,98,1,1257.33
3822,1495,62,5,1001.77
3823,1496,73,2,572.85
3824,1497,81,4,1147.88
3825,1497,81,3,1147.88
3826,1498,34,4,1993.92
3827,1498,8,4,945.13
3828,1499,42,4,1629.0
3829,1500,25,3,89.32
3830,1501,58,5,1108.98
3831,1501,29,2,1178.37
3832,1501,62,5,1001.77
3833,1501,66,4,919.01
3834,1502,31,5,1156.73
3835,1502,67,3,773.34
3836,1503,99,1,1746.04
3837,1503,56,5,1600.63
3838,1503,4,4,1324.25
3839,1503,9,5,470.64
3840,1504,91,2,40.54
3841,1505,48,3,929.33
3842,1506,36,4,1938.42
3843,1506,84,3,1413.4
3844,1506,39,5,1716.89
3845,1506,78,3,671.56
3846,1507,61,5,1298.94
3847,1507,63,4,1022.66
3848,1507,97,5,766.22
3849,1508,61,3,1298.94
3850,1508,12,4,1848.58
3851,1509,69,5,1729.41
3852,1509,79,1,760.65
3853,1509,33,3,1832.98
3854,1510,37,5,702.44
3855,1510,66,2,919.01
3856,1510,41,3,583.55
3857,1511,73,2,572.85
3858,1511,45,3,240.68
3859,1512,43,5,83.03
3860,1512,87,4,261.23
3861,1513,34,5,1993.92
3862,1513,55,2,251.64
3863,1513,99,5,1746.04
3864,1514,99,3,1746.04
3865,1514,25,3,89.32
3866,1515,27,4,508.23
3867,1515,75,5,1997.82
3868,1515,23,1,1005.94
3869,1516,82,2,1713.47
3870,1516,27,5,508.23
3871,1516,82,3,1713.47
3872,1517,83,4,96.86
3873,1517,48,2,929.33
3874,1518,62,3,1001.77
3875,1518,73,4,572.85
3876,1518,69,3,1729.41
3877,1518,19,3,1500.43
3878,1519,33,1,1832.98
3879,1520,71,4,686.35
3880,1520,1,1,129.86
3881,1520,25,3,89.32
3882,1520,64,4,836.83
3883,1521,66,5,919.01
3884,1521,54,2,881.85
3885,1521,35,1,1273.22
3886,1522,81,4,1147.88
3887,1522,77,1,1081.78
3888,1522,61,4,1298.94
3889,1522,50,3,1249.04
3890,1523,18,2,1587.33
3891,1524,47,1,1318.74
3892,1525,9,3,470.64
3893,1526,71,5,686.35
3894,1527,17,1,152.11
3895,1527,96,4,1706.16
3896,1527,27,1,508.23
3897,1528,2,1,1895.7
3898,1529,80,3,1740.51
3899,1529,37,4,702.44
3900,1529,31,2,1156.73
3901,1530,80,5,1740.51
3902,1530,74,3,1676.58
3903,1531,31,2,1156.73
3904,1531,3,5,1254.77
3905,1531,75,3,1997.82
3906,1532,22,4,1402.47
3907,1532,27,5,508.23
3908,1533,21,1,257.46
3909,1534,63,1,1022.66
3910,1534,13,2,1325.75
3911,1534,53,2,270.72
3912,1535,59,5,457.15
3913,1535,22,2,1402.47
3914,1536,36,1,1938.42
3915,1536,1,2,129.86
3916,1537,56,5,1600.63
3917,1537,77,4,1081.78
3918,1537,58,2,1108.98
3919,1538,13,1,1325.75
3920,1538,53,4,270.72
3921,1539,20,4,1843.17
3922,1539,79,4,760.65
3923,1539,3,5,1254.77
3924,1539,98,3,1257.33
3925,1540,87,4,261.23
3926,1540,56,5,1600.63
3927,1541,42,1,1629.0
3928,1541,64,5,836.83
3929,1541,79,4,760.65
3930,1542,78,2,671.56
3931,1542,48,2,929.33
3932,1542,91,1,40.54
3933,1542,77,4,1081.78
3934,1543,52,2,415.08
3935,1543,28,3,465.56
3936,1544,52,3,415.08
3937,1544,32,3,946.3
3938,1544,30,4,1999.15
3939,1545,4,5,1324.25
3940,1545,32,1,946.3
3941,1545,58,1,1108.98
3942,1545,50,5,1249.04
3943,1546,47,4,1318.74
3944,1546,3,4,1254.77
3945,1546,56,4,1600.63
3946,1547,12,4,1848.58
3947,1547,33,3,1832.98
3948,1547,30,3,1999.15
3949,1547,47,3,1318.74
3950,1548,21,2,257.46
3951,1548,29,5,1178.37
3952,1548,83,5,96.86
3953,1548,77,5,1081.78
3954,1549,5,4,487.33
3955,1549,47,1,1318.74
3956,1550,12,2,1848.58
3957,1550,12,5,1848.58
3958,1551,33,1,1832.98
3959,1552,58,2,1108.98
3960,1552,38,2,648.91
3961,1552,56,3,1600.63
3962,1553,30,4,1999.15
3963,1553,40,2,829.17
3964,1554,30,1,1999.15
3965,1555,74,2,1676.58
3966,1556,71,4,686.35
3967,1556,55,2,251.64
3968,1556,31,1,1156.73
3969,1557,78,1,671.56
3970,1557,9,1,470.64
3971,1558,23,5,1005.94
3972,1558,16,4,1817.74
3973,1558,71,3,686.35
3974,1559,20,5,1843.17
3975,1559,24,2,881.14
3976,1560,42,2,1629.0
3977,1561,66,1,919.01
3978,1561,65,5,1960.69
3979,1561,8,4,945.13
3980,1562,22,1,1402.47
3981,1562,61,2,1298.94
3982,1563,31,5,1156.73
3983,1563,48,5,929.33
3984,1564,60,2,928.28
3985,1564,59,2,457.15
3986,1564,91,1,40.54
3987,1565,21,5,257.46
3988,1565,97,1,766.22
3989,1566,49,2,383.29
3990,1567,37,4,702.44
3991,1568,87,4,261.23
3992,1568,71,5,686.35
3993,1568,93,4,158.91
3994,1568,68,4,1021.4
3995,1569,78,5,671.56
3996,1569,92,4,825.86
3997,1569,97,3,766.22
3998,1570,22,5,1402.47
3999,1570,64,2,836.83
4000,1570,5,2,487.33
4001,1570,10,5,1408.95
4002,1571,39,1,1716.89
4003,1571,78,4,671.56
4004,1571,49,4,383.29
4005,1572,48,1,929.33
4006,1572,41,4,583.55
4007,1572,26,1,1471.72
4008,1573,56,2,1600.63
4009,1573,58,5,1108.98
4010,1574,84,3,1413.4
4011,1574,51,2,1254.56
4012,1575,3,2,1254.77
4013,1575,57,3,628.39
4014,1576,52,4,415.08
4015,1576,92,4,825.86
4016,1576,48,2,929.33
4017,1576,60,2,928.28
4018,1577,7,2,822.95
4019,1577,19,1,1500.43
4020,1577,38,3,648.91
4021,1577,7,3,822.95
4022,1578,50,4,1249.04
4023,1578,10,5,1408.95
4024,1578,38,3,648.91
4025,1578,66,5,919.01
4026,1579,6,4,159.38
4027,1579,9,3,470.64
4028,1579,43,2,83.03
4029,1579,40,5,829.17
4030,1580,2,1,1895.7
4031,1580,19,5,1500.43
4032,1581,8,1,945.13
4033,1581,66,2,919.01
4034,1581,81,5,1147.88
4035,1582,4,4,1324.25
4036,1582,52,3,415.08
4037,1582,79,4,760.65
4038,1583,80,3,1740.51
4039,1583,37,3,702.44
4040,1583,7,5,822.95
4041,1584,57,4,628.39
4042,1585,98,5,1257.33
4043,1585,5,5,487.33
4044,1585,94,5,683.74
4045,1585,65,1,1960.69
4046,1586,49,3,383.29
4047,1586,85,4,778.3
4048,1587,19,2,1500.43
4049,1587,98,2,1257.33
4050,1587,12,5,1848.58
4051,1588,36,4,1938.42
4052,1588,29,1,1178.37
4053,1588,6,3,159.38
4054,1588,2,2,1895.7
4055,1589,54,5,881.85
4056,1589,25,4,89.32
4057,1590,55,5,251.64
4058,1590,73,3,572.85
4059,1591,1,1,129.86
4060,1591,21,1,257.46
4061,1592,94,4,683.74
4062,1592,9,2,470.64
4063,1592,60,2,928.28
4064,1593,15,1,457.37
4065,1593,86,4,995.7
4066,1593,44,5,635.89
4067,1593,94,3,683.74
4068,1594,34,5,1993.92
4069,1594,72,5,541.67
4070,1594,95,3,1303.17
4071,1594,81,3,1147.88
4072,1595,86,5,995.7
4073,1595,67,3,773.34
4074,1596,29,1,1178.37
4075,1596,56,4,1600.63
4076,1597,43,5,83.03
4077,1597,39,4,1716.89
4078,1597,93,4,158.91
4079,1598,76,3,1731.87
4080,1599,14,2,856.03
4081,1599,72,2,541.67
4082,1599,29,2,1178.37
4083,1600,20,1,1843.17
4084,1600,90,5,208.43
4085,1600,65,3,1960.69
4086,1600,53,4,270.72
4087,1601,73,3,572.85
4088,1601,39,1,1716.89
4089,1601,32,2,946.3
4090,1601,80,4,1740.51
4091,1602,100,3,1238.74
4092,1603,56,4,1600.63
4093,1604,20,4,1843.17
4094,1604,61,1,1298.94
4095,1604,43,3,83.03
4096,1604,16,3,1817.74
4097,1605,63,4,1022.66
4098,1605,51,5,1254.56
4099,1606,52,4,415.08
4100,1606,31,3,1156.73
4101,1607,79,2,760.65
4102,1607,44,2,635.89
